"time","sizeS","sizeM","sizeL"
-15.81,0.802819392665564,0.802819392665564,0.802819392665564
-15.8,0.803338332647823,0.803338332647823,0.803338332647823
-15.79,0.803856367442442,0.803856367442442,0.803856367442442
-15.78,0.804373496950653,0.804373496950653,0.804373496950653
-15.77,0.804889721073684,0.804889721073684,0.804889721073684
-15.76,0.805405039712766,0.805405039712766,0.805405039712766
-15.75,0.805919452769129,0.805919452769129,0.805919452769129
-15.74,0.806432960144002,0.806432960144002,0.806432960144002
-15.73,0.806945561738617,0.806945561738617,0.806945561738617
-15.72,0.807457257454201,0.807457257454201,0.807457257454201
-15.71,0.807968047191986,0.807968047191986,0.807968047191986
-15.7,0.808477930853201,0.808477930853201,0.808477930853201
-15.69,0.808986908339077,0.808986908339077,0.808986908339077
-15.68,0.809494979550842,0.809494979550842,0.809494979550842
-15.67,0.810002144389728,0.810002144389728,0.810002144389728
-15.66,0.810508402756964,0.810508402756964,0.810508402756964
-15.65,0.81101375455378,0.81101375455378,0.81101375455378
-15.64,0.811518199643369,0.811518199643369,0.811518199643369
-15.63,0.812021737798785,0.812021737798785,0.812021737798785
-15.62,0.812524369112054,0.812524369112054,0.812524369112054
-15.61,0.813026093719061,0.813026093719061,0.813026093719061
-15.6,0.813526911755692,0.813526911755692,0.813526911755692
-15.59,0.814026823357835,0.814026823357835,0.814026823357835
-15.58,0.814525828661375,0.814525828661375,0.814525828661375
-15.57,0.815023927802199,0.815023927802199,0.815023927802199
-15.56,0.815521120916193,0.815521120916193,0.815521120916193
-15.55,0.816017408139243,0.816017408139243,0.816017408139243
-15.54,0.816512789607236,0.816512789607236,0.816512789607236
-15.53,0.817007265456058,0.817007265456058,0.817007265456058
-15.52,0.817500835821595,0.817500835821595,0.817500835821595
-15.51,0.817993500839734,0.817993500839734,0.817993500839734
-15.5,0.81848526064636,0.81848526064636,0.81848526064636
-15.49,0.818976115377361,0.818976115377361,0.818976115377361
-15.48,0.819466065168622,0.819466065168622,0.819466065168622
-15.47,0.81995511015603,0.81995511015603,0.81995511015603
-15.46,0.820443250475471,0.820443250475471,0.820443250475471
-15.45,0.820930486262831,0.820930486262831,0.820930486262831
-15.44,0.821416817653997,0.821416817653997,0.821416817653997
-15.43,0.821902244784855,0.821902244784855,0.821902244784855
-15.42,0.822386767791291,0.822386767791291,0.822386767791291
-15.41,0.822870386809192,0.822870386809192,0.822870386809192
-15.4,0.823353101974444,0.823353101974444,0.823353101974444
-15.39,0.823834913422933,0.823834913422933,0.823834913422933
-15.38,0.824315821290545,0.824315821290545,0.824315821290545
-15.37,0.824795825713168,0.824795825713168,0.824795825713168
-15.36,0.825274926826686,0.825274926826686,0.825274926826686
-15.35,0.825753124766987,0.825753124766987,0.825753124766987
-15.34,0.826230419669956,0.826230419669956,0.826230419669956
-15.33,0.826706811671481,0.826706811671481,0.826706811671481
-15.32,0.827182300907446,0.827182300907446,0.827182300907446
-15.31,0.82765688751374,0.82765688751374,0.82765688751374
-15.3,0.828130571626247,0.828130571626247,0.828130571626247
-15.29,0.828603353380819,0.828603353380819,0.828603353380819
-15.28,0.829075232873642,0.829075232873642,0.829075232873642
-15.27,0.829546210337256,0.829546210337256,0.829546210337256
-15.26,0.830016286102772,0.830016286102772,0.830016286102772
-15.25,0.830485460501303,0.830485460501303,0.830485460501303
-15.24,0.830953733863965,0.830953733863965,0.830953733863965
-15.23,0.831421106521869,0.831421106521869,0.831421106521869
-15.22,0.831887578806129,0.831887578806129,0.831887578806129
-15.21,0.832353151047858,0.832353151047858,0.832353151047858
-15.2,0.83281782357817,0.83281782357817,0.83281782357817
-15.19,0.833281596728178,0.833281596728178,0.833281596728178
-15.18,0.833744470828996,0.833744470828996,0.833744470828996
-15.17,0.834206446211736,0.834206446211736,0.834206446211736
-15.16,0.834667523207511,0.834667523207511,0.834667523207511
-15.15,0.835127702147437,0.835127702147437,0.835127702147437
-15.14,0.835586983362624,0.835586983362624,0.835586983362624
-15.13,0.836045367184187,0.836045367184187,0.836045367184187
-15.12,0.83650285394324,0.83650285394324,0.83650285394324
-15.11,0.836959443970895,0.836959443970895,0.836959443970895
-15.1,0.837415137598265,0.837415137598265,0.837415137598265
-15.09,0.837869935156465,0.837869935156465,0.837869935156465
-15.08,0.838323836976607,0.838323836976607,0.838323836976607
-15.07,0.838776843389805,0.838776843389805,0.838776843389805
-15.06,0.839228954727171,0.839228954727171,0.839228954727171
-15.05,0.83968017131982,0.83968017131982,0.83968017131982
-15.04,0.840130493498864,0.840130493498864,0.840130493498864
-15.03,0.840579921595418,0.840579921595418,0.840579921595418
-15.02,0.841028455940594,0.841028455940594,0.841028455940594
-15.01,0.841476096865505,0.841476096865505,0.841476096865505
-15,0.841922844701265,0.841922844701265,0.841922844701265
-14.99,0.842368699778986,0.842368699778986,0.842368699778986
-14.98,0.842813662429784,0.842813662429784,0.842813662429784
-14.97,0.843257732977904,0.843257732977904,0.843257732977904
-14.96,0.843700911757038,0.843700911757038,0.843700911757038
-14.95,0.84414319923863,0.84414319923863,0.84414319923863
-14.94,0.844584595913461,0.844584595913461,0.844584595913461
-14.93,0.845025102272309,0.845025102272309,0.845025102272309
-14.92,0.845464718805953,0.845464718805953,0.845464718805953
-14.91,0.845903446005174,0.845903446005174,0.845903446005174
-14.9,0.846341284360751,0.846341284360751,0.846341284360751
-14.89,0.846778234363463,0.846778234363463,0.846778234363463
-14.88,0.84721429650409,0.84721429650409,0.84721429650409
-14.87,0.847649471273411,0.847649471273411,0.847649471273411
-14.86,0.848083759162206,0.848083759162206,0.848083759162206
-14.85,0.848517160661254,0.848517160661254,0.848517160661254
-14.84,0.848949676261335,0.848949676261335,0.848949676261335
-14.83,0.849381306453229,0.849381306453229,0.849381306453229
-14.82,0.849812051727714,0.849812051727714,0.849812051727714
-14.81,0.85024191257557,0.85024191257557,0.85024191257557
-14.8,0.850670889487577,0.850670889487577,0.850670889487577
-14.79,0.851098982954514,0.851098982954514,0.851098982954514
-14.78,0.85152619346716,0.85152619346716,0.85152619346716
-14.77,0.851952521516296,0.851952521516296,0.851952521516296
-14.76,0.8523779675927,0.8523779675927,0.8523779675927
-14.75,0.852802532187153,0.852802532187153,0.852802532187153
-14.74,0.853226215790433,0.853226215790433,0.853226215790433
-14.73,0.85364901889332,0.85364901889332,0.85364901889332
-14.72,0.854070941986594,0.854070941986594,0.854070941986594
-14.71,0.854491985561033,0.854491985561033,0.854491985561033
-14.7,0.854912150107418,0.854912150107418,0.854912150107418
-14.69,0.855331436116529,0.855331436116529,0.855331436116529
-14.68,0.85574984407617,0.85574984407617,0.85574984407617
-14.67,0.856167374469155,0.856167374469155,0.856167374469155
-14.66,0.85658402789554,0.85658402789554,0.85658402789554
-14.65,0.856999804982411,0.856999804982411,0.856999804982411
-14.64,0.857414706356851,0.857414706356851,0.857414706356851
-14.63,0.857828732645946,0.857828732645946,0.857828732645946
-14.62,0.85824188447678,0.85824188447678,0.85824188447678
-14.61,0.858654162476438,0.858654162476438,0.858654162476438
-14.6,0.859065567272003,0.859065567272003,0.859065567272003
-14.59,0.85947609949056,0.85947609949056,0.85947609949056
-14.58,0.859885759759194,0.859885759759194,0.859885759759194
-14.57,0.860294548704989,0.860294548704989,0.860294548704989
-14.56,0.86070246695503,0.86070246695503,0.86070246695503
-14.55,0.861109515136402,0.861109515136402,0.861109515136402
-14.54,0.861515693876188,0.861515693876188,0.861515693876188
-14.53,0.861921003801473,0.861921003801473,0.861921003801473
-14.52,0.862325445539342,0.862325445539342,0.862325445539342
-14.51,0.862729019716879,0.862729019716879,0.862729019716879
-14.5,0.863131726961168,0.863131726961168,0.863131726961168
-14.49,0.863533567899295,0.863533567899295,0.863533567899295
-14.48,0.863934543158343,0.863934543158343,0.863934543158343
-14.47,0.864334653365398,0.864334653365398,0.864334653365398
-14.46,0.864733899147543,0.864733899147543,0.864733899147543
-14.45,0.865132281131863,0.865132281131863,0.865132281131863
-14.44,0.865529799945442,0.865529799945442,0.865529799945442
-14.43,0.865926456215365,0.865926456215365,0.865926456215365
-14.42,0.866322250568718,0.866322250568718,0.866322250568718
-14.41,0.866717183632582,0.866717183632582,0.866717183632582
-14.4,0.867111256034045,0.867111256034045,0.867111256034045
-14.39,0.867504468402184,0.867504468402184,0.867504468402184
-14.38,0.86789682142603,0.86789682142603,0.86789682142603
-14.37,0.8682883158483,0.8682883158483,0.8682883158483
-14.36,0.86867895241314,0.86867895241314,0.86867895241314
-14.35,0.869068731864697,0.869068731864697,0.869068731864697
-14.34,0.869457654947117,0.869457654947117,0.869457654947117
-14.33,0.869845722404547,0.869845722404547,0.869845722404547
-14.32,0.870232934981134,0.870232934981134,0.870232934981134
-14.31,0.870619293421023,0.870619293421023,0.870619293421023
-14.3,0.871004798468361,0.871004798468361,0.871004798468361
-14.29,0.871389450867295,0.871389450867295,0.871389450867295
-14.28,0.871773251361971,0.871773251361971,0.871773251361971
-14.27,0.872156200696535,0.872156200696535,0.872156200696535
-14.26,0.872538299615135,0.872538299615135,0.872538299615135
-14.25,0.872919548861916,0.872919548861916,0.872919548861916
-14.24,0.873299949181025,0.873299949181025,0.873299949181025
-14.23,0.873679501316608,0.873679501316608,0.873679501316608
-14.22,0.874058206012812,0.874058206012812,0.874058206012812
-14.21,0.874436064013784,0.874436064013784,0.874436064013784
-14.2,0.874813076063669,0.874813076063669,0.874813076063669
-14.19,0.875189242906614,0.875189242906614,0.875189242906614
-14.18,0.875564565286766,0.875564565286766,0.875564565286766
-14.17,0.875939043948271,0.875939043948271,0.875939043948271
-14.16,0.876312679635276,0.876312679635276,0.876312679635276
-14.15,0.876685473091927,0.876685473091927,0.876685473091927
-14.14,0.87705742506237,0.87705742506237,0.87705742506237
-14.13,0.877428536290752,0.877428536290752,0.877428536290752
-14.12,0.877798807521886,0.877798807521886,0.877798807521886
-14.11,0.878168239542531,0.878168239542531,0.878168239542531
-14.1,0.878536833193459,0.878536833193459,0.878536833193459
-14.09,0.878904589317228,0.878904589317228,0.878904589317228
-14.08,0.8792715087564,0.8792715087564,0.8792715087564
-14.07,0.879637592353533,0.879637592353533,0.879637592353533
-14.06,0.880002840951189,0.880002840951189,0.880002840951189
-14.05,0.880367255391926,0.880367255391926,0.880367255391926
-14.04,0.880730836518305,0.880730836518305,0.880730836518305
-14.03,0.881093585172885,0.881093585172885,0.881093585172885
-14.02,0.881455502198227,0.881455502198227,0.881455502198227
-14.01,0.88181658843689,0.88181658843689,0.88181658843689
-14,0.882176844731435,0.882176844731435,0.882176844731435
-13.99,0.882536271924421,0.882536271924421,0.882536271924421
-13.98,0.882894870858407,0.882894870858407,0.882894870858407
-13.97,0.883252642375955,0.883252642375955,0.883252642375955
-13.96,0.883609587319624,0.883609587319624,0.883609587319624
-13.95,0.883965706531973,0.883965706531973,0.883965706531973
-13.94,0.884321000855564,0.884321000855564,0.884321000855564
-13.93,0.884675471132955,0.884675471132955,0.884675471132955
-13.92,0.885029118206706,0.885029118206706,0.885029118206706
-13.91,0.885381942919378,0.885381942919378,0.885381942919378
-13.9,0.88573394611353,0.88573394611353,0.88573394611353
-13.89,0.886085128631723,0.886085128631723,0.886085128631723
-13.88,0.886435491316516,0.886435491316516,0.886435491316516
-13.87,0.886785035010468,0.886785035010468,0.886785035010468
-13.86,0.887133760556141,0.887133760556141,0.887133760556141
-13.85,0.887481668819017,0.887481668819017,0.887481668819017
-13.84,0.88782876073242,0.88782876073242,0.88782876073242
-13.83,0.888175037221747,0.888175037221747,0.888175037221747
-13.82,0.888520499211598,0.888520499211598,0.888520499211598
-13.81,0.888865147626572,0.888865147626572,0.888865147626572
-13.8,0.889208983391269,0.889208983391269,0.889208983391269
-13.79,0.889552007430287,0.889552007430287,0.889552007430287
-13.78,0.889894220668227,0.889894220668227,0.889894220668227
-13.77,0.890235624029688,0.890235624029688,0.890235624029688
-13.76,0.89057621843927,0.89057621843927,0.89057621843927
-13.75,0.890916004821572,0.890916004821572,0.890916004821572
-13.74,0.891254984101194,0.891254984101194,0.891254984101194
-13.73,0.891593157202734,0.891593157202734,0.891593157202734
-13.72,0.891930525050794,0.891930525050794,0.891930525050794
-13.71,0.892267088569971,0.892267088569971,0.892267088569971
-13.7,0.892602848684866,0.892602848684866,0.892602848684866
-13.69,0.892937806320079,0.892937806320079,0.892937806320079
-13.68,0.893271962400207,0.893271962400207,0.893271962400207
-13.67,0.893605317849852,0.893605317849852,0.893605317849852
-13.66,0.893937873593613,0.893937873593613,0.893937873593613
-13.65,0.894269630556089,0.894269630556089,0.894269630556089
-13.64,0.894600589661879,0.894600589661879,0.894600589661879
-13.63,0.894930751835584,0.894930751835584,0.894930751835584
-13.62,0.895260118001802,0.895260118001802,0.895260118001802
-13.61,0.895588689085134,0.895588689085134,0.895588689085134
-13.6,0.895916466012344,0.895916466012344,0.895916466012344
-13.59,0.896243449777702,0.896243449777702,0.896243449777702
-13.58,0.896569641389421,0.896569641389421,0.896569641389421
-13.57,0.896895041839918,0.896895041839918,0.896895041839918
-13.56,0.897219652121612,0.897219652121612,0.897219652121612
-13.55,0.897543473226921,0.897543473226921,0.897543473226921
-13.54,0.897866506148262,0.897866506148262,0.897866506148262
-13.53,0.898188751878055,0.898188751878055,0.898188751878055
-13.52,0.898510211408718,0.898510211408718,0.898510211408718
-13.51,0.898830885732669,0.898830885732669,0.898830885732669
-13.5,0.899150775842326,0.899150775842326,0.899150775842326
-13.49,0.899469882730108,0.899469882730108,0.899469882730108
-13.48,0.899788207388432,0.899788207388432,0.899788207388432
-13.47,0.900105750809718,0.900105750809718,0.900105750809718
-13.46,0.900422513986383,0.900422513986383,0.900422513986383
-13.45,0.900738497910846,0.900738497910846,0.900738497910846
-13.44,0.901053703575524,0.901053703575524,0.901053703575524
-13.43,0.901368131972837,0.901368131972837,0.901368131972837
-13.42,0.901681784095202,0.901681784095202,0.901681784095202
-13.41,0.901994660935038,0.901994660935038,0.901994660935038
-13.4,0.902306763484763,0.902306763484763,0.902306763484763
-13.39,0.902618092736796,0.902618092736796,0.902618092736796
-13.38,0.902928649683554,0.902928649683554,0.902928649683554
-13.37,0.903238435317456,0.903238435317456,0.903238435317456
-13.36,0.90354745063092,0.90354745063092,0.90354745063092
-13.35,0.903855696621062,0.903855696621062,0.903855696621062
-13.34,0.904163174365432,0.904163174365432,0.904163174365432
